filename,sentence,age,gender,accents,variant,demog_group,bucket,duration_s
common_voice_bn_30998743,দলে তিনি মূলতঃ ডানহাতি ব্যাটসম্যান হিসেবে অবস্থান করলেও মাঝে-মধ্যে লেগ-স্পিন বোলিংয়ে পারদর্শী ছিলেন।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,3.0,8.2155
common_voice_bn_31589358,তিনি বাংলাদেশ মুসলিম লীগের প্রতিষ্ঠাতা সভাপতি ও ঢাকা বিশ্ববিদ্যালয়ের হাজী মোহাম্মদ মহসীন হল ছাত্র সংসদের প্রথম জিএস ছিলেন।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,4.0,10.1955
common_voice_bn_31571156,ওসাইরিসের স্ত্রী ছিলেন তার বোন আইসিস।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,5.0,4.5075
common_voice_bn_31703652,কখনো আছে।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,6.0,3.8235
common_voice_bn_31628161,তারা দুজনেই আশকেনাজি ইহুদি।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,7.0,4.1475
common_voice_bn_31635792,"তিনি সাঁওতালি সাহিত্য সাময়িকী ""চাই চম্পা"" র প্রতিষ্ঠাতা সম্পাদক।",unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,8.0,6.1635
common_voice_bn_31672806,উপরন্তু এটি বহুভুজের যেকোন বাহু ও কেন্দ্রের মধ্যবর্তী সর্বনিম্ন দূরত্বকে নির্দেশ করে।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,9.0,6.7755
common_voice_bn_31579732,কিন্তু এ সংজ্ঞাটি তেমন প্রভাব বিস্তার করতে পারেনি।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,0.0,4.5435
common_voice_bn_31610016,তাকে কলকাতা থেকে পুরুলিয়া জেলে পাঠানো হয়েছিল।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,1.0,6.7755
common_voice_bn_31670358,স্বাধীনতা যুদ্ধে তার অসীম সাহসিকতার জন্য বাংলাদেশ সরকার তাকে বীর প্রতীক খেতাব প্রদান করে।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,2.0,7.4955
common_voice_bn_31521563,তিনি সার্কাস পরিবেশন করে অনেক দেশ ভ্রমণ করেছিলেন।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,3.0,5.0835
common_voice_bn_31529239,অনন্য মামুন পরিচালিত এই ছবিতে তার বিপরীতে ছিল আরিফিন শুভ।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,4.0,5.5875
common_voice_bn_31575006,তিনি চাইতেন তার পুত্র ব্যবসা বা কোন চাকরিতে যোগদান করুক।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,5.0,5.2635
common_voice_bn_31513956,"চলচ্চিত্রটিতে আরো ছিলেন রাকেশ রোশন, ইফতেখার, অরুণা ইরানি এবং দেব কুমার।",unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,6.0,8.2875
common_voice_bn_31734789,এদের দাঁতে অনেক আদিম লক্ষণ রয়ে গেছে।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,7.0,3.8235
common_voice_bn_31509264,দুই দেশই দ্বিপাক্ষিক অর্থনৈতিক কর্মসূচী বিস্তারে আগ্রহ প্রকাশ করেছে।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,8.0,6.71965625
common_voice_bn_31011956,বর্তমানে এই ক্লাবের সভাপতির দায়িত্ব পালন করছেন স্টিভ ব্রাউন।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,9.0,5.2635
common_voice_bn_31311531,কমপক্ষে দশ হাজার বল নিক্ষেপের স্ট্রাইক রেটে বর্তমানে তিনি সর্বকালের সেরা বোলারের মর্যাদা পেয়ে আসছেন।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,0.0,6.8835
common_voice_bn_31758086,আইন কমিশন আইনে চেয়ারম্যানসহ অন্যূন তিন জন সদস্য সমন্বয়ে কমিশন গঠনের বিধান রয়েছে।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,1.0,8.9355
common_voice_bn_35873869,দেহ নমনীয় ইলাস্টিন নির্মিত কিউটিকল দিয়ে আবৃত।,teens,male_masculine,"বাংলা ভাষা,শুদ্ধ ভাষা",,male_masculine|teens|unknown_accent,2.0,4.3635
common_voice_bn_31538725,হিন্দু ভক্তদের জন্য এটি একটি পবিত্র তীর্থস্থান।,unknown_age,unknown_gender,"Sylheti,Shuddho Bangla ",,unknown_gender|unknown_age|unknown_accent,3.0,5.8755
common_voice_bn_31775554,পূর্ব-পশ্চিম মুখী রাস্তাটি লাস ভেগাস ভ্যালির দক্ষিণ-পূর্ব দিকে পড়েছে।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,4.0,6.1275
common_voice_bn_31751610,এটি ফেনী জেলার প্রাচীন একটি মন্দির বা মঠ।,unknown_age,unknown_gender,Native,,unknown_gender|unknown_age|unknown_accent,5.0,5.6955
common_voice_bn_30991207,অ্যান্ডারসন স্বাধীন প্রযোজক হিসেবে স্ট্যান লরেল পরিচালিত কয়েকটি নির্বাক হাস্যরসাত্মক চলচ্চিত্রে অর্থায়ন করেন।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,6.0,8.1075
common_voice_bn_31600893,পদার্থবিদ্যার অনেক তত্ত্বে কোনও না কোনও ধরনের গাণিতিক অদ্বৈত বিন্দু রয়েছে।,twenties,male_masculine,Bangladeshi,,male_masculine|twenties|unknown_accent,7.0,5.1555
common_voice_bn_31601037,সংযুক্ত আরব আমিরাত ক্রিকেট দলের অন্যতম সদস্য কৃষ্ণ মূলতঃ ডানহাতি ব্যাটসম্যান।,twenties,male_masculine,বাংলা,,male_masculine|twenties|unknown_accent,8.0,7.7835
common_voice_bn_31674887,এর ফলে বাক্য দীর্ঘ ও জটিল রূপ লাভ করেছে।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,9.0,6.1275
common_voice_bn_31566075,অত্যাচার ও গণহত্যার এসব ঘটনা বিভিন্ন পর্যায়ে সংঘটিত হয়েছে।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,0.0,5.2275
common_voice_bn_31680825,নিজাম উদ্দীন খান মানিকগঞ্জ জেলা জন্মগ্রহণ করেন।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,1.0,4.2555
common_voice_bn_31680312,আকন্দ এক প্রকার গুল্ম জাতীয় উদ্ভিদ।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,2.0,4.3635
common_voice_bn_31636996,এই এলাকার উপর দিয়ে বয়ে চলছে পুরাতন ব্রহ্মপুত্র নদ।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,3.0,5.8035
common_voice_bn_31518549,ভারতের ঘরোয়া ক্রিকেটে তামিলনাড়ু দলের হয়ে প্রথম-শ্রেণীর ক্রিকেট খেলেছেন।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,4.0,4.7955
common_voice_bn_31522792,অনুষ্ঠান আয়োজনের পুরোটা জুড়ে মিডিয়া পার্টনার হিসেবে ছিল উপগ্রহ ভিত্তিক টিভি চ্যানেল এটিএন বাংলা।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,5.0,8.9355
common_voice_bn_31591110,এটি দুই স্তরে ইট দ্বারা নির্মিত।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,6.0,4.2555
common_voice_bn_30991531,"তিনি বিখ্যাত তার সৃষ্ট অ্যালবাম ""ব্যাট আউট অফ হেল"" ত্রয়ীর জন্য।",unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,7.0,6.50365625
common_voice_bn_30997825,এর মধ্যে রঞ্জন ঘোষাল এককভাবে দুটি গান লিখেছেন।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,8.0,4.3635
common_voice_bn_31608816,তিনি হিসেবে বাংলাদেশের ভূমি মন্ত্রীর দায়িত্ব পালন করেন।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,9.0,7.7475
common_voice_bn_31021932,বনলতা সেনকে কবি প্রত্যক্ষ করেছেন অন্ধকারে।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,0.0,4.9035
common_voice_bn_31632597,"তাদের মতে, কৃষ্ণের অনুগামীদের বলা হত ভাগবত।",unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,1.0,10.1235
common_voice_bn_31577806,তাছাড়া মাটি থেকে তৈরি বলে এজাতীয় পত্রের সংস্পর্শে থাকার ফলেও চালে কোনো ক্ষতিকারক উপাদান মিশে না।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,2.0,7.2075
common_voice_bn_30996605,নবীনগর উপজেলা আওয়ামী লীগের সভাপতি ও সাধারণ সম্পাদক পদে ছিলেন।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,3.0,6.9555
common_voice_bn_30999854,তার পিতা টমাস গার্নার চিত্রশিল্পী ও চারুকলার শিক্ষক।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,4.0,4.9755
common_voice_bn_31522463,সংস্থাটি আন্তর্জাতিক ক্রিকেট কাউন্সিলের সহযোগী সদস্য।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,5.0,4.6155
common_voice_bn_31612824,তখনকার সময়ের রেওয়াজ অনুযায়ী সে সময়ের প্রতিষ্ঠিত একজন কবিকে নিজের গুরু নির্বাচন করে আমির তার কবি জীবন শুরু করেন।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,6.0,9.2235
common_voice_bn_31587644,সাদ্দাম হোসেন ইরাক বংশোদ্ভূত এই এলাকার অধিবাসীদের বিশাল সংখ্যক ইরানে পাঠিয়েছিলেন।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,7.0,9.6555
common_voice_bn_31540707,সেসময় তিনি আধুনিক আণবিক জীববিজ্ঞানের প্রযুক্তি ব্যবহার করে এই আকস্মিক রোগ বিস্তারের কারণ অনুসন্ধান করে বের করেন।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,8.0,8.6475
common_voice_bn_31656960,এটি শিক্ষকতা ও নার্সিং ভূমিকায় কম ব্যবধান তৈরি করে।,unknown_age,unknown_gender,Native,,unknown_gender|unknown_age|unknown_accent,9.0,5.6235
common_voice_bn_31622816,খাল দুইটি পূর্ব দিকের মেঘনা নদী হতে প্রবাহিত হয়ে পশ্চিমের মেঘনার সাথে মিলিত হয়েছে।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,0.0,6.7035
common_voice_bn_31612967,টেস্ট খেলাগুলোর বাইরে ব্যাপকসংখ্যায় রান তুলেন।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,1.0,4.5435
common_voice_bn_31500779,উইকেট ছেড়ে চলে আসেন তিনি।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,2.0,4.37965625
common_voice_bn_31592760,এখানে এই নামে যে চলচ্চিত্রগুলো পুরস্কার পেয়েছে সেগুলো উল্লেখ করা হল।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,3.0,6.5235
common_voice_bn_31404285,পরবর্তীকালে ইসলামের আবির্ভাবের পরেও এই সম্পর্ক বজায় থাকে।,twenties,female_feminine,,,female_feminine|twenties|unknown_accent,4.0,6.3435
common_voice_bn_31579558,তিনি কলকাতা বিশ্ববিদ্যালয়ের সহকর্মী ছিলেন এবং সেখানকার আইন অনুষদের সভাপতি ছিলেন এবং এই পদে প্রায়ই এটি আইন পরিষদের প্রতিনিধিত্ব করেন।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,5.0,9.1875
common_voice_bn_31679412,কিন্তু তার ভালোবাসার জায়গা ছিল মঞ্চ।,thirties,male_masculine,Indian Bengali,,male_masculine|thirties|unknown_accent,6.0,4.4355
common_voice_bn_31003845,"এছাড়াও এটি ব্রিটিশ পদার্থবিজ্ঞান ইনস্টিটিউট-কে ""নিউ জার্নাল অব ফিজিক্স"" প্রকাশে সহযোগিতা করে।",unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,7.0,9.6555
common_voice_bn_31515825,পরবর্তীতে তৎকালীন বিএনপি সরকার ক্ষমতায় থাকাকালে নির্বাচনের পর তিনি বিএনপিতে যোগদান করেন।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,8.0,8.0355
common_voice_bn_31217111,গ্রন্থাগারের প্রাথমিক লক্ষ্য কংগ্রেসনাল রিসার্চ সার্ভিসের মাধ্যমে পরিচালিত কংগ্রেসের সদস্যদের দ্বারা অনুসন্ধান করা।,twenties,male_masculine,রাঢ়ী উপভাষা,,male_masculine|twenties|unknown_accent,9.0,10.1955
common_voice_bn_30992725,সেনাবাহিনীর একজন ব্রিগেডিয়ার জেনারেল এই প্রতিষ্ঠানটির মহাপরিচালক এবং একজন লেফটেন্যান্ট কর্নেল এর অধ্যক্ষ হিসেবে দায়িত্ব পালন করেন।,twenties,unknown_gender,,,unknown_gender|twenties|unknown_accent,0.0,8.6835
common_voice_bn_31671104,এটি বাংলাদেশি মুসলমানদের মধ্যে কিছু বিতর্ক সৃষ্টি করেছিল।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,1.0,7.3875
common_voice_bn_31569341,কিন্তু তখনও এটি যাযাবর এক মঠের শহর হিসেবেই বিদ্যমান ছিল।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,2.0,5.9475
common_voice_bn_31528597,"অনেক গবেষক পিয়ার-পর্যালোচিত বৈজ্ঞানিক জার্নালের পাশাপাশি প্রাথমিক ফলাফল, মানচিত্রের ডেটা এবং চূড়ান্ত ফলাফলের সিরিজ প্রকাশ করেন।",unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,3.0,9.4755
common_voice_bn_31594264,বিসমিল সিদ্ধান্ত নিলেন সরকারি অর্থ লুট করার।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,4.0,4.5075
common_voice_bn_31567787,"তার মা ছিল অর্ধ জার্মান বংশীয় এবং অন্যদিকে অর্ধ ডাচ, ইংলিশ, ফ্রেঞ্চ এবং আইরিশ বংশীয়।",twenties,male_masculine,,,male_masculine|twenties|unknown_accent,5.0,8.3955
common_voice_bn_31622783,এই ক্ষমতা সেই সমস্যাগুলো ধারণ করতে সক্ষম ছিল।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,6.0,4.6875
common_voice_bn_32143812,এছাড়া কাজ করতেন শ্রমিকের।,twenties,male_masculine,রাঢ়ী উপভাষা,,male_masculine|twenties|unknown_accent,7.0,3.8235
common_voice_bn_31636581,জাতিসংঘ তাকে বিংশ শতাব্দীর অন্যতম বিশিষ্ট ব্যক্তি রূপে চিহ্নিত করেছে।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,8.0,5.8035
common_voice_bn_31534807,"পরিবর্তে, ঘর নির্মাণ সামগ্রী এবং রক্ষণাবেক্ষণ সুবিধাগুলি রয়েছে।",unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,9.0,7.0635
common_voice_bn_31688210,চরিত্র ছিল প্রহরী।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,0.0,3.4275
common_voice_bn_35061005,এই আন্দোলনের আঁচ বেশ ভালোভাবেই লেগেছিল আপনাদের কবিতায়।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,1.0,6.3435
common_voice_bn_31002563,তিনি বিস্ফোরক নির্মাণে অভিজ্ঞতা অর্জন করেন।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,2.0,5.24365625
common_voice_bn_31509739,সাধারণ ব্রাহ্মসমাজ কর্তৃক প্রকাশিত আধ্যাত্মিক সংগীত সংগ্রহ।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,3.0,7.7835
common_voice_bn_31723085,তারা একটা ঘটনা বলল।,twenties,male_masculine,"Kolkata accent,Bangladeshi Accent ",,male_masculine|twenties|unknown_accent,4.0,3.1035
common_voice_bn_31254448,নদীটির পানিপ্রবাহ মৌসুমি প্রকৃতির।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,5.0,3.7155
common_voice_bn_31571819,"পাহাড়ের উত্তরে, সেন্ট লরেন্স নিম্নভূমি সমতল ও সমৃদ্ধ, এখানে আবাদযোগ্য মাটি রয়েছে।",unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,6.0,7.9275
common_voice_bn_31511860,রুক্মিণী যুগান্তকারী চিত্রশিল্পী রবি বর্মার বংশের মেয়ে এবং রাজা রবি বর্মা হেরিটেজ ফাউন্ডেশনের মাধ্যমে তাঁর শৈল্পিক উত্তরাধিকারের রক্ষক।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,7.0,9.9075
common_voice_bn_31001392,এ ওয়ার্ডের বর্তমান কাউন্সিলর হলেন মো: মামুন।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,8.0,5.6955
common_voice_bn_31519827,তারা এই বিষয়ে সম্মত হন যে বাণিজ্যে ব্যাঘাত সৃষ্টি করার জন্য তারা সামরিক বা বেসামরিক শক্তি ব্যবহার করবে না।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,9.0,8.69965625
common_voice_bn_31747565,মঞ্চ অভিনেত্রী হিসেবে ক্যারিয়ার শুরু করে ব্রিটিশ ও মার্কিন টেলিভিশন এ অভিনয়ের পর হলিউড এ পা রাখেন।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,0.0,7.3875
common_voice_bn_32251411,অতঃপর এ ব্যাপারে তিনি সবাইকে জোরালোভাবে উৎসাহিত করতে থাকেন।,twenties,male_masculine,Bangladeshi Bengali,,male_masculine|twenties|unknown_accent,1.0,4.7235
common_voice_bn_31545831,বসু তার প্রথম মহাপরিচালক হন।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,2.0,4.2555
common_voice_bn_31636431,তার লেখালেখির শুরু সতেরো বছর বয়সে মাসিক রহস্য পত্রিকায়।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,3.0,6.1635
common_voice_bn_31530112,বিয়ের দুই বছর পর রেহমান পড়াশোনার জন্য যুক্তরাষ্ট্রে চলে যাওয়ার সাথে সাথে এই দম্পতি আলাদা হয়ে যান।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,4.0,8.5755
common_voice_bn_31617732,সুগার বাচ্চাদের জন্যে ফ্রি ও ওপেন সোর্স ডেস্কটপ পরিবেশ।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,5.0,6.7755
common_voice_bn_31594692,সঙ্গী ফিরে আসছে না দেখে আবার উঠে নিজেই গেলেন সেখানে।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,6.0,4.8675
common_voice_bn_31568041,সম্প্রতি ভবনটি সংস্কার করা হয়েছে।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,7.0,6.3075
common_voice_bn_35746684,এক রাতে তিনি শহরের বাইরে কোথাও আকর্ষণীয় কণ্ঠে গান শুরু করেন।,twenties,female_feminine,প্রায় নিখুঁত,,female_feminine|twenties|unknown_accent,8.0,5.2275
common_voice_bn_31555212,আর দুর্গা শব্দটির অর্থ রক্ষক।,twenties,unknown_gender,,,unknown_gender|twenties|unknown_accent,9.0,4.0035
common_voice_bn_31638727,তবে সরকারি তরফ থেকে এর প্রচার কম।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,0.0,5.4435
common_voice_bn_32643355,এ সফরে মিশ্র সফলতা পান।,twenties,male_masculine,Native,,male_masculine|twenties|unknown_accent,1.0,3.8955
common_voice_bn_31580033,তিনি ভারত কলেজ অফ পারফর্মিং আর্টসের প্রতিষ্ঠাতা।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,2.0,4.0755
common_voice_bn_31017510,রাম এতে সম্মতি দেন।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,3.0,3.2475
common_voice_bn_31631052,"এটি উষ্ণ, শুষ্ক গ্রীষ্ম এবং তুষারময় শীতকাল যুক্ত একটি মরুভূমি।",unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,4.0,5.4435
common_voice_bn_31522525,পরিশেষে 'স্ট্রিং তত্ত্ব' নামের একটি একক ব্যাখ্যা প্রদানকারী কাঠামো প্রকাশিত হল যাকে বলা চলে মহাবিশ্বের চূড়ান্ত তত্ত্ব।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,5.0,8.2155
common_voice_bn_31584038,বিশ্ববিদ্যালয়ের নেতৃত্বে রয়েছেন বর্তমানে অধ্যাপক মুহাম্মদ আলী।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,6.0,5.5875
common_voice_bn_31562918,এছাড়া ত্রিভুবন বিমানবন্দরে ‘যান্ত্রিক অবতরন ব্যবস্থা’ নেই।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,7.0,5.0835
common_voice_bn_31672856,ট্রাইব্যুনাল গোলাম জিলানী চৌধুরীকে বিজয়ী ঘোষণা করেন।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,8.0,4.9035
common_voice_bn_30830065,তার পিতার নাম আলী বক্স।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,9.0,3.8955
common_voice_bn_31692106,"মসজিদটিতে তিনটি গম্বুজ, একটি প্রধান গম্বুজ এবং দুটি ছোট গম্বুজ রয়েছে।",unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,0.0,7.6035
common_voice_bn_31605992,বিচিত্র বিষয় এবং আঙ্গিকে নিত্য ও আমৃত্যু ক্রিয়াশীল লেখকের নাম সমরেশ বসু।,unknown_age,unknown_gender,"Standard Accent of Dhaka, Bangladesh",,unknown_gender|unknown_age|unknown_accent,1.0,5.0835
common_voice_bn_31179094,তিনি অল ইন্ডিয়া উইমেন্স কনফারেন্সের কার্যক্রমের সঙ্গে যুক্ত ছিলেন এবং ভারত ভাগের আগে তিনি সংগঠনটির সম্পাদক পদে দায়িত্ব পালন করছেন।,unknown_age,unknown_gender,Standard Bengali,,unknown_gender|unknown_age|unknown_accent,2.0,10.1235
common_voice_bn_31644715,নাসির আহমেদ প্রথম শ্রেণির গীতিকার হিসেবে তালিকাভুক্ত ছিলেন রেডিও বাংলাদেশ ও বাংলাদেশ টেলিভিশনে।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,3.0,6.8475
common_voice_bn_31276592,এতে গল্পকার মানুষের সাথে মানুষের আত্মিক সম্পর্কের চিত্র তুলে ধরেছেন।,twenties,male_masculine,,,male_masculine|twenties|unknown_accent,4.0,4.9035
common_voice_bn_32064964,কিন্তু পরের বছর ওভালের পিচে ভয়ঙ্কর হয়ে উঠেন।,twenties,female_feminine,,,female_feminine|twenties|unknown_accent,5.0,3.1755
common_voice_bn_31560586,তখন তিনি ভিয়েতনামে আমেরিকার আগ্রাসনের প্রতিবাদে বিভিন্ন কাজ করছিলেন।,unknown_age,unknown_gender,Standard/প্রমিত,,unknown_gender|unknown_age|unknown_accent,6.0,5.5875
common_voice_bn_31661780,কংগ্রেসের মধ্যে আভ্যন্তরীণ বিবাদ দেখা দিয়েছিল।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,7.0,5.0475
common_voice_bn_31031561,এই ঘটনার সংবাদ শাহ মুস্তাফার কাছে পৌঁছেছে।,twenties,female_feminine,Narsingdi dialect,,female_feminine|twenties|unknown_accent,8.0,4.9035
common_voice_bn_35075232,তিনি তার প্রথম বড়সড় লেখনী ঐতিহাসিক বিয়োগান্ত আইরিন লেখা শুরু করেন।,twenties,male_masculine,Bangladeshi Bengali,,male_masculine|twenties|unknown_accent,9.0,4.9035
common_voice_bn_31724482,তিনি বর্তমানে এটিএন নিউজের একজন সংবাদ উপস্থাপক।,twenties,male_masculine,Bangla (Bangladesh),,male_masculine|twenties|unknown_accent,0.0,5.6235
common_voice_bn_31606751,বর্তমান এটি গ্রাস গণের অন্তর্ভুক্ত।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,1.0,4.3635
common_voice_bn_31559706,পরবর্তীকালে তিনি বিশ্বব্যাংকের প্রধান হিসেবেও নিযুক্ত ছিলেন।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,2.0,4.6875
common_voice_bn_31562873,তালিকাটিতে বিখ্যাত সাময়িকী রয়েছে যারা সম্পূর্ণ উন্মুক্ত প্রবেশাধিকার নীতি মেনে চলে।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,3.0,8.41165625
common_voice_bn_31511171,তবে মাটিতে পানির পরিমাণ বেশি থাকতে হবে।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,4.0,4.4355
common_voice_bn_31757613,এর ফলে হোসেন শাহী রাজবংশের সমাপ্তি ঘটে।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,5.0,4.7235
common_voice_bn_31499352,এই রেখাটি সাধারণত বৃত্ত হিসাবে পরিচিত।,fourties,male_masculine,,,male_masculine|fourties|unknown_accent,6.0,4.5435
common_voice_bn_31549357,রেকর্ডটি গিনেস দ্বারা নিবন্ধিত হয়েছিল এবং প্রশংসাপত্র চলচ্চিত্রের অভিনেতাদের দেওয়া হয়েছিল।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,7.0,4.7955
common_voice_bn_31006741,উত্তর সুদান প্রাচীন যুগে নুবিয়া ছিল।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,8.0,4.77565625
common_voice_bn_35310227,এই মিষ্টি বনরুটি গুলো ভালো হবে?,twenties,male_masculine,Bangladeshi Bengali,,male_masculine|twenties|unknown_accent,9.0,3.4275
common_voice_bn_31567243,এটি একটি পাবলিক লিমিটেড কোম্পানি যার শতভাগ মালিকানা গণপ্রজাতন্ত্রী বাংলাদেশ সরকার এর।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,0.0,9.0075
common_voice_bn_32252777,"যিনি আজ দেশে বিদেশে অর্জন করেছেন ব্যাপক খ্যাতি, সম্মান, পেয়েছেন নানা পুরস্কার।",unknown_age,unknown_gender,Narsingdi dialect,,unknown_gender|unknown_age|unknown_accent,1.0,6.4875
common_voice_bn_31590248,"অঞ্চলটি পূর্ব ও মধ্য মধ্যপ্রদেশ, দক্ষিণ উত্তর প্রদেশ এবং উত্তর -পূর্ব রাজস্থান রাজ্যে পরিবেশন করে।",unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,2.0,10.6275
common_voice_bn_31512325,"এছাড়াও, এড ইংল্যান্ডের পক্ষে খেলেছেন।",unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,3.0,4.5435
common_voice_bn_31569118,কাগজটি তার পাঠকদের ভাষা জ্ঞান শিখতে ও উন্নত করতে সহায়তা করেছে।,unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,4.0,6.4155
common_voice_bn_31006050,"সাবমেরিন উপত্যকাটি বেঙ্গল ফ্যান বা বঙ্গ পাখার অংশ, বিশ্বের বৃহত্তম সাবমেরিন পাখা।",unknown_age,unknown_gender,,,unknown_gender|unknown_age|unknown_accent,5.0,8.8275
